id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
waSNbNK3Ic8OdNBayNpX-g,runaway-luna-lifestyle-bee-cave,Runaway Luna Lifestyle,https://s3-media2.fl.yelpcdn.com/bphoto/OKoqZzV3jNSwwN6RDTigAw/o.jpg,False,https://www.yelp.com/biz/runaway-luna-lifestyle-bee-cave?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,88,"[{'alias': 'accessories', 'title': 'Accessories'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'australian', 'title': 'Australian'}]",4.0,['delivery'],,+15128881320,(512) 888-1320,17879.767706709623,30.309327,-97.940304,13420 Galleria Cir,Ste A 110,,Bee Cave,78738,US,TX,"['13420 Galleria Cir', 'Ste A 110', 'Bee Cave, TX 78738']"
-k_Uh7rrgZTnni8B-YfzSg,perky-beans-coffee-and-pb-cafe-leander-2,Perky Beans Coffee & PB Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/XM5w7JqrG4hzSNvpDOSR5w/o.jpg,False,https://www.yelp.com/biz/perky-beans-coffee-and-pb-cafe-leander-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,144,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$$,+15125485050,(512) 548-5050,37258.428271197845,30.627182,-97.865148,2080 US 183,Ste 210,,Leander,78641,US,TX,"['2080 US 183', 'Ste 210', 'Leander, TX 78641']"
5XENCwJ9Xgw8BsfuWqOsSw,the-buzz-mill-austin-5,The Buzz Mill,https://s3-media4.fl.yelpcdn.com/bphoto/rh279KY_BAoo9t6Zl7m13g/o.jpg,False,https://www.yelp.com/biz/the-buzz-mill-austin-5?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,507,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,['delivery'],$$,+15125479909,(512) 547-9909,7654.820401523608,30.241682,-97.726864,1505 Town Creek Dr,,,Austin,78741,US,TX,"['1505 Town Creek Dr', 'Austin, TX 78741']"
F0n25o5lpaFJpEW8DFS8Ww,greater-goods-coffee-roasters-austin,Greater Goods Coffee Roasters,https://s3-media3.fl.yelpcdn.com/bphoto/DInYtEyVXw96todI1XWa-Q/o.jpg,False,https://www.yelp.com/biz/greater-goods-coffee-roasters-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,60,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,['delivery'],$,+15129194206,(512) 919-4206,16253.728330683984,30.307742564062007,-97.92700627667938,12005 Bee Caves Rd,Ste 4B,,Austin,78738,US,TX,"['12005 Bee Caves Rd', 'Ste 4B', 'Austin, TX 78738']"
GupWM1mEHLk6ls_9OUoS9w,houndstooth-coffee-austin-2,Houndstooth Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/7MLF5Ytf5I2325opoIVOAA/o.jpg,False,https://www.yelp.com/biz/houndstooth-coffee-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,366,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,[],$$,+15123946051,(512) 394-6051,4560.721725310211,30.2661539768833,-97.7430225306884,401 Congress Ave,Ste 100C,,Austin,78701,US,TX,"['401 Congress Ave', 'Ste 100C', 'Austin, TX 78701']"
TKL3zqXCflCpY3R6FOMZeg,epoch-coffee-austin-4,Epoch Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/OUojjdOW-yqUwkV6UULM-w/o.jpg,False,https://www.yelp.com/biz/epoch-coffee-austin-4?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,312,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,['delivery'],$,+15123519731,(512) 351-9731,6398.985814469859,30.3591022491455,-97.7343215942383,2700 W Anderson Ln,Ste 409,,Austin,78757,US,TX,"['2700 W Anderson Ln', 'Ste 409', 'Austin, TX 78757']"
yegsT9k2TmFaATat4oQPWQ,madrone-coffee-co-austin,Madrone Coffee Co.,https://s3-media2.fl.yelpcdn.com/bphoto/Tl5lH6J2BHou5SBMqAhzAA/o.jpg,False,https://www.yelp.com/biz/madrone-coffee-co-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,36,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.5,['delivery'],$,+15128945000,(512) 894-5000,12415.617755516272,30.23578509367347,-97.85902490392395,6266 US-290,,,Austin,78735,US,TX,"['6266 US-290', 'Austin, TX 78735']"
-H_cbWJ6Wqe5lxRm4l7h_w,spread-and-co-austin,Spread & Co,https://s3-media1.fl.yelpcdn.com/bphoto/AO60W1yjPk9EFxZKcQeJqQ/o.jpg,False,https://www.yelp.com/biz/spread-and-co-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,101,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['delivery', 'pickup']",$$,+15128142002,(512) 814-2002,800.9835230353954,30.3086982,-97.7504555,1601 W 38th St,Ste 1,,Austin,78731,US,TX,"['1601 W 38th St', 'Ste 1', 'Austin, TX 78731']"
UWJWz37HBpaXTZmRPa44Xg,simonas-austin,Simona's,https://s3-media2.fl.yelpcdn.com/bphoto/Mw6WxOVc2gI3payLDn-JaA/o.jpg,False,https://www.yelp.com/biz/simonas-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,11,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],,+15122201795,(512) 220-1795,7519.630255682613,30.237565134733174,-97.75521815989583,2510 S Congress Ave,,Colton House Hotel,Austin,78704,US,TX,"['2510 S Congress Ave', 'Colton House Hotel', 'Austin, TX 78704']"
PatqSKl4qfKOUIgE_bf1iw,ovenbird-austin,Ovenbird,https://s3-media4.fl.yelpcdn.com/bphoto/d5WEe86ajGeXxP_YmBMYjQ/o.jpg,False,https://www.yelp.com/biz/ovenbird-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,85,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],$$,+15125801388,(512) 580-1388,12378.90372461256,30.195139766023154,-97.77743124740245,6501 S Congress Ave,Unit 211,,Austin,78745,US,TX,"['6501 S Congress Ave', 'Unit 211', 'Austin, TX 78745']"
bF8ExmkwsE3LyzZO9x8cWA,brentwood-social-house-austin,Brentwood Social House,https://s3-media4.fl.yelpcdn.com/bphoto/UfsBsbRzX2MfyrytcoyVxg/o.jpg,False,https://www.yelp.com/biz/brentwood-social-house-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,251,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,['delivery'],$,+15123628656,(512) 362-8656,3715.7878348741137,30.33232,-97.73512,1601 W Koenig Ln,,,Austin,78756,US,TX,"['1601 W Koenig Ln', 'Austin, TX 78756']"
ed566cfA7O3hfNTzdnDKDg,holy-grounds-austin,Holy Grounds,https://s3-media3.fl.yelpcdn.com/bphoto/V3CGtPdVN8Hx7WAbz_EYXQ/o.jpg,False,https://www.yelp.com/biz/holy-grounds-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,42,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'giftshops', 'title': 'Gift Shops'}]",4.5,[],$,+15126103550,(512) 610-3550,4435.831765229285,30.268513,-97.739459,301 E 8th St,,,Austin,78701,US,TX,"['301 E 8th St', 'Austin, TX 78701']"
8cC9Qcry2FjvS2rokMjsoQ,mi-mundo-coffeehouse-and-roastery-round-rock,Mi Mundo Coffeehouse And Roastery,https://s3-media1.fl.yelpcdn.com/bphoto/B8MmMMtS65EENJ9zcd5fTg/o.jpg,False,https://www.yelp.com/biz/mi-mundo-coffeehouse-and-roastery-round-rock?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,112,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,['delivery'],$,+15126190880,(512) 619-0880,23803.35845018163,30.50815,-97.678918,106 S Mays St,Ste 100,,Round Rock,78664,US,TX,"['106 S Mays St', 'Ste 100', 'Round Rock, TX 78664']"
BdnhQ8TSNrJpaG89CFf-KQ,civil-goat-coffee-co-austin-2,Civil Goat Coffee Co,https://s3-media2.fl.yelpcdn.com/bphoto/fXkmLtWoFfGQXU6EO4F2Og/o.jpg,False,https://www.yelp.com/biz/civil-goat-coffee-co-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,112,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['delivery'],$,+15127929929,(512) 792-9929,11090.058644352068,30.3320877902815,-97.868966248946,704 Cuernavaca Dr N,,,Austin,78733,US,TX,"['704 Cuernavaca Dr N', 'Austin, TX 78733']"
Xa4YAhSdEie3Qp6AK8QN7g,sa-tén-canopy-austin-3,Sa-Tén - Canopy,https://s3-media3.fl.yelpcdn.com/bphoto/KKb2QBRDXDhVdS4Pg41FZw/o.jpg,False,https://www.yelp.com/biz/sa-t%C3%A9n-canopy-austin-3?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,398,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",$,+15125241544,(512) 524-1544,7405.118871758081,30.2619597964214,-97.6990253046073,916 Springdale Rd,"Bldg 3, Ste 101",,Austin,78702,US,TX,"['916 Springdale Rd', 'Bldg 3, Ste 101', 'Austin, TX 78702']"
t8MhdpBVeL2YxIUXx1kcfw,ani-s-day-and-night-austin,Ani’s Day & Night,https://s3-media2.fl.yelpcdn.com/bphoto/W1SrPhkC95vR2g7HJqwsww/o.jpg,False,https://www.yelp.com/biz/ani-s-day-and-night-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,37,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],$$,+15127751355,(512) 775-1355,11097.854408045292,30.22101,-97.6956,7107 E Riverside Dr,,,Austin,78741,US,TX,"['7107 E Riverside Dr', 'Austin, TX 78741']"
TQxHoUZNzVOoBnHm0aMkpA,cherrywood-coffeehouse-austin,Cherrywood Coffeehouse,https://s3-media3.fl.yelpcdn.com/bphoto/YcIalw1OfIxB6FZthoDVFA/o.jpg,False,https://www.yelp.com/biz/cherrywood-coffeehouse-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,820,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"['delivery', 'pickup']",$$,+15125381991,(512) 538-1991,4205.840131380131,30.2933197021484,-97.7159729003906,1400 E 38th 1/2 St,,,Austin,78722,US,TX,"['1400 E 38th 1/2 St', 'Austin, TX 78722']"
hYXu7kran7G1q8fmIpOf-g,coffee-crisp-cafe-austin,Coffee + Crisp Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/XUODw1T0vAEgzD-9MqJ9EQ/o.jpg,False,https://www.yelp.com/biz/coffee-crisp-cafe-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,98,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"['delivery', 'pickup']",$,+15127639717,(512) 763-9717,10584.935391821662,30.396676,-97.727374,3220 Amy Donovan Plz,Ste 100,The Domain,Austin,78759,US,TX,"['3220 Amy Donovan Plz', 'Ste 100', 'The Domain', 'Austin, TX 78759']"
dDz2erKJ_Z2HMur0tQ_iJA,cosmic-coffee-beer-garden-austin,Cosmic Coffee + Beer Garden,https://s3-media1.fl.yelpcdn.com/bphoto/3igTCLUSFLdxGWuvCR8eaQ/o.jpg,False,https://www.yelp.com/biz/cosmic-coffee-beer-garden-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,526,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,['delivery'],$$,+15124810694,(512) 481-0694,8707.48853471667,30.22695652296863,-97.76249472956155,121 Pickle Rd,Ste 111,,Austin,78704,US,TX,"['121 Pickle Rd', 'Ste 111', 'Austin, TX 78704']"
L0wmwO-OcjpeQhtq8fcEOA,lamppost-coffee-round-rock-2,Lamppost Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/DDhqP8IERxv2WfURZ4iJCQ/o.jpg,False,https://www.yelp.com/biz/lamppost-coffee-round-rock-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,260,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"['delivery', 'pickup']",$$,+15122174962,(512) 217-4962,23614.289566024967,30.510367594824498,-97.69433172883643,1205 Round Rock Ave,Ste 129,,Round Rock,78664,US,TX,"['1205 Round Rock Ave', 'Ste 129', 'Round Rock, TX 78664']"
2_bg3F-ZZK-iBrDAQn7Wnw,lola-savannah-coffee-lounge-austin,Lola Savannah Coffee Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/W669fZDdbnK-RxWPz0n77g/o.jpg,False,https://www.yelp.com/biz/lola-savannah-coffee-lounge-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,97,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,[],$,+15122638801,(512) 263-8801,20425.05915412524,30.3340124250258,-97.967871137092,3001 RR 620 S,,,Austin,78738,US,TX,"['3001 RR 620 S', 'Austin, TX 78738']"
sTb68gdXdX5Kq811dudnqw,turnstile-coffee-beer-and-spirits-austin,Turnstile Coffee Beer and Spirits,https://s3-media2.fl.yelpcdn.com/bphoto/D8RYeCGjUgPJcY2keW8A2g/o.jpg,False,https://www.yelp.com/biz/turnstile-coffee-beer-and-spirits-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,54,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],$$,+15123733273,(512) 373-3273,9371.445647112323,30.38413,-97.72339,10025 Burnet Rd,,,Austin,78758,US,TX,"['10025 Burnet Rd', 'Austin, TX 78758']"
QmGqhWkdued9L98MP-jiPg,thrive-craft-house-austin,Thrive Craft House,https://s3-media3.fl.yelpcdn.com/bphoto/5HkLXEjYusF7tumdhBCQqQ/o.jpg,False,https://www.yelp.com/biz/thrive-craft-house-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,63,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.5,"['delivery', 'pickup']",$$,+15125025346,(512) 502-5346,1879.9053075017098,30.3017537270807,-97.7385396407883,519 W 37th St,,,Austin,78705,US,TX,"['519 W 37th St', 'Austin, TX 78705']"
scgW2xP8VX7d73BCEEwdFQ,sweetwaters-coffee-and-tea-austin-3,Sweetwaters Coffee & Tea,https://s3-media2.fl.yelpcdn.com/bphoto/zU5nP3lK9TOkEcGObVX5LQ/o.jpg,False,https://www.yelp.com/biz/sweetwaters-coffee-and-tea-austin-3?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,45,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"['delivery', 'pickup']",,+17377173103,(737) 717-3103,3608.0986348594674,30.275000823554155,-97.74384557055222,316 W 12th St,,,Austin,78701,US,TX,"['316 W 12th St', 'Austin, TX 78701']"
F3v2FifOAl-ZPaFqoO5mrg,mañana-austin-3,Mañana,https://s3-media4.fl.yelpcdn.com/bphoto/Iu4jIedgc2IaIWJSZxGpCg/o.jpg,False,https://www.yelp.com/biz/ma%C3%B1ana-austin-3?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,249,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,['delivery'],$$,+15128723144,(512) 872-3144,6467.447672239086,30.2474,-97.75006,1603 S Congress Ave,,,Austin,78704,US,TX,"['1603 S Congress Ave', 'Austin, TX 78704']"
VntALdl7oo_97ppGMkGslQ,lucky-lab-coffee-austin-2,Lucky Lab Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/IFHCRfqtJGJFXGvWFrhj0A/o.jpg,False,https://www.yelp.com/biz/lucky-lab-coffee-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,217,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$$,+15124206950,(512) 420-6950,2375.5391747102112,30.2885573389099,-97.7421442050357,2421 San Antonio St,,,Austin,78705,US,TX,"['2421 San Antonio St', 'Austin, TX 78705']"
VLh3Hn6FSaqDr5WXFge6Eg,radio-coffee-and-beer-austin-2,Radio Coffee & Beer,https://s3-media2.fl.yelpcdn.com/bphoto/PFFJSMXDK4MWn0KarB9uFA/o.jpg,False,https://www.yelp.com/biz/radio-coffee-and-beer-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,759,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,['delivery'],$,+15123947844,(512) 394-7844,8680.00043098955,30.231538,-97.787778,4204 Manchaca Rd,,,Austin,78704,US,TX,"['4204 Manchaca Rd', 'Austin, TX 78704']"
tQRKD55NmN-VZY4zGxHIjQ,merit-coffee-austin,Merit Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/QGlqfaqvf4KKsgbJiM45Ew/o.jpg,False,https://www.yelp.com/biz/merit-coffee-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,144,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$$,+15129060266,(512) 906-0266,4210.601726424191,30.267603720343104,-97.7520827261404,222 W Ave,Ste 120,,Austin,78701,US,TX,"['222 W Ave', 'Ste 120', 'Austin, TX 78701']"
VTfEkmnmxuujFx9NWV7nvg,carpenter-coffee-bar-austin,Carpenter Coffee Bar,https://s3-media4.fl.yelpcdn.com/bphoto/6G-hHGNq7i7Scunuk0qdpw/o.jpg,False,https://www.yelp.com/biz/carpenter-coffee-bar-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],,+15126825300,(512) 682-5300,4781.414149992644,30.26216422847828,-97.75869637177637,400 Josephine St,,,Austin,78704,US,TX,"['400 Josephine St', 'Austin, TX 78704']"
dyMSJkhVYbx0rIXq-0bhag,bennu-coffee-austin-2,Bennu Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/CRy-it2GJjEI35IkH4Rlag/o.jpg,False,https://www.yelp.com/biz/bennu-coffee-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,196,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],$,+15124483919,(512) 448-3919,5581.283525038624,30.25609,-97.747,515 S Congress Ave,,,Austin,78704,US,TX,"['515 S Congress Ave', 'Austin, TX 78704']"
wP5mU6WLU5y6NVLm1NpPBA,summer-moon-coffee-austin-15,Summer Moon Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/DCoiF4N5eeB_sUt59a6uAQ/o.jpg,False,https://www.yelp.com/biz/summer-moon-coffee-austin-15?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,591,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,['delivery'],$$,+17373001265,(737) 300-1265,10554.827153884866,30.39442,-97.72019,11005 Burnet Rd,Ste 112,,Austin,78758,US,TX,"['11005 Burnet Rd', 'Ste 112', 'Austin, TX 78758']"
bRyAy_8DtbIYzbW-cqXYxg,red-horn-coffee-house-and-brewing-company-cedar-park,Red Horn Coffee House and Brewing Company,https://s3-media3.fl.yelpcdn.com/bphoto/duEnPlqA1-nmqO6mIRqHPA/o.jpg,False,https://www.yelp.com/biz/red-horn-coffee-house-and-brewing-company-cedar-park?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,500,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,['delivery'],$$,+15129867038,(512) 986-7038,25553.545881087757,30.5341242270347,-97.7804979,13010 W Parmer Ln,Ste 800,,Cedar Park,78613,US,TX,"['13010 W Parmer Ln', 'Ste 800', 'Cedar Park, TX 78613']"
S_Hza66smVOAyxk0rdVgjQ,cuppa-austin-austin-2,Cuppa Austin,https://s3-media3.fl.yelpcdn.com/bphoto/6AD6UbU5EymoTKN-EMfYrA/o.jpg,False,https://www.yelp.com/biz/cuppa-austin-austin-2?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,347,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"['delivery', 'pickup']",$$,+15123826729,(512) 382-6729,19261.76654808817,30.478224,-97.766481,9225 W Parmer Ln,Ste 101,,Austin,78717,US,TX,"['9225 W Parmer Ln', 'Ste 101', 'Austin, TX 78717']"
lnggPZaXKFFvLPD-q2c7Mg,illuminate-coffee-bar-austin,Illuminate Coffee Bar,https://s3-media1.fl.yelpcdn.com/bphoto/wCwuzRx2o1lNbngoghQPMw/o.jpg,False,https://www.yelp.com/biz/illuminate-coffee-bar-austin?adjust_creative=RwbavM1QgTWTHt3y4IR7Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RwbavM1QgTWTHt3y4IR7Eg,204,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",$,+15128260396,(512) 826-0396,18279.991413260363,30.461533125839836,-97.81651412127835,12129 Fm 620 N,Ste 102,,Austin,78750,US,TX,"['12129 Fm 620 N', 'Ste 102', 'Austin, TX 78750']"
